group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,inflammatory_bowel_disease_minf_to_0,NA,binary,%,4.33137986148109,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,lipid_modifying_agents_m365_to_0,NA,binary,count,5688,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,lipid_modifying_agents_m365_to_0,NA,binary,%,30.3036760788492,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,malaria_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,malaria_minf_to_0,NA,binary,%,0.0159829515183804,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,malignant_neoplastic_disease_minf_to_0,NA,binary,count,2695,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,malignant_neoplastic_disease_minf_to_0,NA,binary,%,14.3580181140117,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,myocardial_infarction_minf_to_0,NA,binary,count,297,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,myocardial_infarction_minf_to_0,NA,binary,%,1.58231220031966,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,number_visits,NA,numeric,median,1,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,number_visits,NA,numeric,q25,1,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,number_visits,NA,numeric,q75,1,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,opioids_m365_to_0,NA,binary,count,5915,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,opioids_m365_to_0,NA,binary,%,31.51305274374,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,osteoporosis_minf_to_0,NA,binary,count,2151,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,osteoporosis_minf_to_0,NA,binary,%,11.4597762386787,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,pneumonia_minf_to_0,NA,binary,count,1284,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,pneumonia_minf_to_0,NA,binary,%,6.84070324986681,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,psycholeptics_m365_to_0,NA,binary,count,4899,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,psycholeptics_m365_to_0,NA,binary,%,26.1001598295152,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,psychostimulants_m365_to_0,NA,binary,count,473,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,psychostimulants_m365_to_0,NA,binary,%,2.51997868939798,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,rheumatoid_arthritis_minf_to_0,NA,binary,count,10024,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,rheumatoid_arthritis_minf_to_0,NA,binary,%,53.404368673415,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,stroke_minf_to_0,NA,binary,count,379,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,stroke_minf_to_0,NA,binary,%,2.01917954182206,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,venous_thromboembolism_minf_to_0,NA,binary,count,521,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,venous_thromboembolism_minf_to_0,NA,binary,%,2.77570591369206,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,0 to 19,categorical,count,663,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,0 to 19,categorical,%,3.53223228556207,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,20 to 39,categorical,count,2077,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,20 to 39,categorical,%,11.0655301012254,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,40 to 59,categorical,count,7065,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,40 to 59,categorical,%,37.6398508257858,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,60 to 79,categorical,count,7471,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,60 to 79,categorical,%,39.8028769312733,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,80 to 150,categorical,count,1494,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,age_group,80 to 150,categorical,%,7.95950985615344,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,covid,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,covid,categorical,%,0.0053276505061268,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,multiple,categorical,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,multiple,categorical,%,0.0159829515183804,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,none,categorical,count,8740,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,none,categorical,%,46.5636654235482,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,rheumatoid_arthritis,categorical,count,10026,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,rheumatoid_arthritis,categorical,%,53.4150239744273,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,malaria,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,indication,malaria,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,sex,Female,categorical,count,12892,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,sex,Female,categorical,%,68.6840703249867,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,sex,Male,categorical,count,5878,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,sex,Male,categorical,%,31.3159296750133,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,window,before_pandemic,categorical,count,18770,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,window,before_pandemic,categorical,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,window,after_fda_retraction,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,window,after_fda_retraction,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,window,during_hcq_use_for_covid,categorical,count,0,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,before_pandemic,window,during_hcq_use_for_covid,categorical,%,0,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,number subjects,NA,NA,count,3521,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,number records,NA,NA,count,3521,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,age,NA,numeric,median,58,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,age,NA,numeric,q25,47,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,age,NA,numeric,q75,67,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,future_observation,NA,numeric,median,680,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,future_observation,NA,numeric,q25,293,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,future_observation,NA,numeric,q75,752,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,prior_history,NA,numeric,median,1092,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,prior_history,NA,numeric,q25,514,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,prior_history,NA,numeric,q75,1181,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,cohort_end_date,NA,date,median,2020-07-23,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,cohort_end_date,NA,date,q25,2020-05-17,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,cohort_end_date,NA,date,q75,2020-12-25,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,cohort_start_date,NA,date,median,2020-03-27,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,cohort_start_date,NA,date,q25,2020-02-28,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,cohort_start_date,NA,date,q75,2020-05-05,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,count,1021,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,agents_acting_on_renin_angiotensin_system_m365_to_0,NA,binary,%,28.9974439079807,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antibacterials_systemic_m365_to_0,NA,binary,count,1915,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antibacterials_systemic_m365_to_0,NA,binary,%,54.3879579664868,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antidepressants_m365_to_0,NA,binary,count,1036,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antidepressants_m365_to_0,NA,binary,%,29.4234592445328,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antiepileptics_m365_to_0,NA,binary,count,729,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antiepileptics_m365_to_0,NA,binary,%,20.7043453564328,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,count,2606,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antiinflammatory_antirheumatic_agents_m365_to_0,NA,binary,%,74.0130644703209,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antineoplastic_agents_m365_to_0,NA,binary,count,3521,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antineoplastic_agents_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antithrombotics_m365_to_0,NA,binary,count,381,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,antithrombotics_m365_to_0,NA,binary,%,10.8207895484237,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,anxiety_minf_to_0,NA,binary,count,913,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,anxiety_minf_to_0,NA,binary,%,25.9301334848055,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,asthma_minf_to_0,NA,binary,count,485,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,asthma_minf_to_0,NA,binary,%,13.7744958818517,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,beta_blocking_agents_m365_to_0,NA,binary,count,678,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,beta_blocking_agents_m365_to_0,NA,binary,%,19.2558932121556,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,calicum_channel_blockers_m365_to_0,NA,binary,count,556,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,calicum_channel_blockers_m365_to_0,NA,binary,%,15.7909684748651,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,chronic_kidney_disease_minf_to_0,NA,binary,count,283,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,chronic_kidney_disease_minf_to_0,NA,binary,%,8.03748934961659,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,chronic_liver_disease_minf_to_0,NA,binary,count,283,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,chronic_liver_disease_minf_to_0,NA,binary,%,8.03748934961659,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,copd_minf_to_0,NA,binary,count,289,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,copd_minf_to_0,NA,binary,%,8.20789548423743,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,covid_minf_to_0,NA,binary,count,310,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,covid_minf_to_0,NA,binary,%,8.80431695541039,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,dementia_minf_to_0,NA,binary,count,45,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,dementia_minf_to_0,NA,binary,%,1.27804600965635,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,depressive_disorder_minf_to_0,NA,binary,count,790,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,depressive_disorder_minf_to_0,NA,binary,%,22.4368077250781,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,diabetes_minf_to_0,NA,binary,count,643,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,diabetes_minf_to_0,NA,binary,%,18.2618574268674,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,diuretics_m365_to_0,NA,binary,count,655,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,diuretics_m365_to_0,NA,binary,%,18.6026696961091,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,drugs_acid_related_disorder_m365_to_0,NA,binary,count,1005,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,drugs_acid_related_disorder_m365_to_0,NA,binary,%,28.5430275489918,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,count,863,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,drugs_for_obstructive_airway_diseases_m365_to_0,NA,binary,%,24.5100823629651,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,drugs_used_in_diabetes_m365_to_0,NA,binary,count,482,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,drugs_used_in_diabetes_m365_to_0,NA,binary,%,13.6892928145413,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,gerd_minf_to_0,NA,binary,count,989,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,gerd_minf_to_0,NA,binary,%,28.0886111900028,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,heart_failure_minf_to_0,NA,binary,count,170,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,heart_failure_minf_to_0,NA,binary,%,4.82817381425731,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hiv_minf_to_0,NA,binary,count,<5,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hiv_minf_to_0,NA,binary,%,0.0568020448736154,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hormonal_contraceptices_systemic_m365_to_0,NA,binary,count,263,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hormonal_contraceptices_systemic_m365_to_0,NA,binary,%,7.46946890088043,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hypertension_minf_to_0,NA,binary,count,1753,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hypertension_minf_to_0,NA,binary,%,49.7869923317239,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hypothyroidism_minf_to_0,NA,binary,count,628,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,hypothyroidism_minf_to_0,NA,binary,%,17.8358420903152,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,immunosupressants_m365_to_0,NA,binary,count,3521,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,immunosupressants_m365_to_0,NA,binary,%,100,PHARMETRICS
Cohort name,new_users_methotrexate,Calendar time,during_hcq_use_for_covid,infertility_minf_to_0,NA,binary,count,30,PHARMETRICS
