group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name,generated_by
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_none,NA,binary,count,18247,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_none,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_0_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_none,NA,binary,count,18247,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_none,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_30_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_covid,NA,binary,count,259,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_covid,NA,binary,%,1.41941141009481,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_none,NA,binary,count,17988,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_none,NA,binary,%,98.5805885899052,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_365_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_none,NA,binary,count,18247,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_none,NA,binary,%,100,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_rheumatoid_arthritis,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,none,indication_gap_7_rheumatoid_arthritis,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,number subjects,NA,NA,count,19120,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,number records,NA,NA,count,19120,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_none,NA,binary,count,17648,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_none,NA,binary,%,92.3012552301255,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,1312,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,6.86192468619247,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_rheumatoid_arthritis,NA,binary,count,1472,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_0_rheumatoid_arthritis,NA,binary,%,7.69874476987448,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_none,NA,binary,count,16653,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_none,NA,binary,%,87.097280334728,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,2195,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,11.4801255230126,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_rheumatoid_arthritis,NA,binary,count,2467,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_30_rheumatoid_arthritis,NA,binary,%,12.902719665272,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_covid,NA,binary,count,247,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_covid,NA,binary,%,1.2918410041841,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_none,NA,binary,count,12218,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_none,NA,binary,%,63.9016736401674,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,6070,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,31.7468619246862,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthritis,NA,binary,count,6747,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_365_rheumatoid_arthritis,NA,binary,%,35.2876569037657,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_covid,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_covid,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_none,NA,binary,count,17256,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_none,NA,binary,%,90.2510460251046,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,1650,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,8.62970711297071,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthritis,NA,binary,count,1864,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Indication,rheumatoid_arthritis,indication_gap_7_rheumatoid_arthritis,NA,binary,%,9.7489539748954,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,number subjects,NA,NA,count,37497,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,number records,NA,NA,count,37497,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_covid,NA,binary,count,10,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_covid,NA,binary,%,0.0266688001706803,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_malaria,NA,binary,count,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_malaria,NA,binary,%,0,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_none,NA,binary,count,36012,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_none,NA,binary,%,96.039683174654,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,count,1312,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_rheumatoid_arthristis_no_covid,NA,binary,%,3.49894658239326,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_rheumatoid_arthritis,NA,binary,count,1476,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_0_rheumatoid_arthritis,NA,binary,%,3.93631490519242,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_covid,NA,binary,count,93,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_covid,NA,binary,%,0.248019841587327,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_malaria,NA,binary,%,0.00266688001706803,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_none,NA,binary,count,34935,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_none,NA,binary,%,93.1674533962717,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,count,2195,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_rheumatoid_arthristis_no_covid,NA,binary,%,5.85380163746433,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_rheumatoid_arthritis,NA,binary,count,2475,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_30_rheumatoid_arthritis,NA,binary,%,6.60052804224338,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_covid,NA,binary,count,632,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_covid,NA,binary,%,1.685468170787,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_malaria,NA,binary,count,2,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_malaria,NA,binary,%,0.00533376003413606,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_none,NA,binary,count,30208,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_none,NA,binary,%,80.5611115555911,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,count,6070,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_rheumatoid_arthristis_no_covid,NA,binary,%,16.187961703603,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_rheumatoid_arthritis,NA,binary,count,6770,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_365_rheumatoid_arthritis,NA,binary,%,18.0547777155506,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_covid,NA,binary,count,25,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_covid,NA,binary,%,0.0666720004267008,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_malaria,NA,binary,count,1,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_malaria,NA,binary,%,0.00266688001706803,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_none,NA,binary,count,35603,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_none,NA,binary,%,94.9489292476731,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,count,1650,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_rheumatoid_arthristis_no_covid,NA,binary,%,4.40035202816225,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_rheumatoid_arthritis,NA,binary,count,1869,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
Cohort name,new_users_methotrexate,Overall,Overall,indication_gap_7_rheumatoid_arthritis,NA,binary,%,4.98439875190015,PHARMETRICS,DrugUtilisation_0.2.1_summariseIndication
